number,name,address,lat,lng,
4005,04005 - SULLY MORLAND,2 QUAI DES CELESTINS - 75004 PARIS,48.8512714821, 2.36243021298,
15019,15019 - VAUGIRARD CAMBRONNE,3 RUE PAUL BARRUEL - 75015 PARIS,48.8400577188, 2.30450742096,
22404,22404 - BROSSOLETTE 2 (MALAKOFF),102 AVENUE PIERRE BROSSOLETTE - 92240 MALAKOFF,48.8175597536, 2.30748584127,
18102,18102 - RUE DE LA CHAPELLE,69 BIS RUE DE LA CHAPELLE - 75018 PARIS,48.8964828319, 2.35884552523,
21004,21004 - JAURES 2 (BOULOGNE-BILLANCOURT),55 BOULEVARD JEAN JAURES - 92100 BOULOGNE-BILLANCOURT,48.8400232565, 2.23981899697,
42705,42705 - CONVENTION (LE KREMLIN BICETRE),1 RUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE,48.8128002964, 2.36104116644,
11011,11011 - RICHARD LENOIR,FACE 86 BOULEVARD RICHARD LENOIR - 75011 PARIS,48.8618048521, 2.37265142827,
15016,15016 - DUTOT,59 RUE DUTOT - 75015 PARIS,48.8383124746, 2.30853184382,
15018,15018 - ALLERAY,85 RUE DUTOT - 75015 PARIS,48.8365756643, 2.30687451712,
28001,28001 - WALLACE (PUTEAUX),FACE AU 4 BOULEVARD RICHARD WALLACE - 92800 PUTEAUX,48.8787068535, 2.24197549369,
33003,33003 - FAURE (AUBERVILLIERS),ANGLE RUE BORDIER ET BOULEVARD FELIX FAURE  - 93300 AUBERVILLIERS,48.9039640246, 2.38312549091,
17014,17014 - PORTE DE CLICHY - AVENUE DE CLICHY,12 AVENUE DE LA PORTE DE CLICHY - 75017 PARIS,48.8967873959, 2.31071441901,
2008,02008 - MAIRIE DU 2EME,11 RUE DE LA BANQUE - 75002 PARIS,48.8672932628, 2.34056368636,
21102,21102 - NATIONS UNIES (CLICHY),PLACE DES NATIONS UNIES - 92110 CLICHY,48.8971098501, 2.30990049821,
8045,08045 - ALMA,FACE 3 AVENUE MONTAIGNE - 75008 PARIS,48.8649209825, 2.30254918239,
2014,02014 - SAINT AUGUSTIN,1  3 RUE DAUNOU - 75002 PARIS,48.8691131526, 2.33251510527,
41202,41202 - CHARMES (FONTENAY SOUS BOIS),ANGLE AVENUE DES CHARMES / AVENUE FOCH - 94120 FONTENAY SOUS BOIS,48.8436743414, 2.46308263962,
8037,08037 - MALSHERBES MONCEAU,75 RUE DE MONCEAU - 75008 PARIS,48.8796064572, 2.31455352419,
16102,16102 - PERGOLÈSE/ MARBEAU,52-54 RUE PERGOLÈSE - 75016 PARIS,48.8735687069, 2.28151252253,
41605,41605 - GENERAL DE GAULLE 2 (SAINT MANDE),120 AVENUE GENERAL DE GAULLE - 94160 SAINT MANDE,48.8360886795, 2.41890759472,
31006,31006 - REPUBLIQUE 2 (MONTREUIL),2/4 PLACE DE LA REPUBLIQUE - 93100 MONTREUIL,48.8537596163, 2.42444580801,
5110,05110 - LACEPEDE,27 RUE LACEPEDE - 75005 PARIS,48.8438603532, 2.35190222528,
17006,17006 - GUY MOQUET DAVY,34 RUE GUY MOQUET - 75017 PARIS,48.8920640862, 2.32329134121,
21311,21311 - GAMBETTA (ISSY LES MOULINEAUX),FACE AU 40 BOULEVARD GAMBETTA - 92130 ISSY LES MOULINEAUX,48.8274705017, 2.27854960082,
33006,33006 - KARMAN (AUBERVILLIERS),FACE 143 RUE ANDRE KARMAN - 93300 AUBERVILLIERS,48.910143671, 2.38505201824,
19019,19019 - PETIT HONNEGER,124 RUE PETIT - 75019 PARIS,48.8863896349, 2.39363751443,
18042,18042 - PIGALLE GERMAIN PILLON,FACE 36 BOULEVARD DE CLICHY - 75018 PARIS,48.8827280905, 2.33626263902,
1028,01028 - BERGER,FACE AU 41-45 RUE BERGER - 75001 PARIS,48.8622255, 2.3428337,
9007,09007 - CONDORCET,34 RUE CONDORCET - 75009 PARIS,48.8798312251, 2.34539633899,
11038,11038 - TEMPLE REPUBLIQUE,44 BD DU TEMPLE - 75011 PARIS,48.8657450771, 2.36531295078,
34002,34002 - PERI (SAINT OUEN),128 AVENUE GABRIEL PERI / AVENUE DU CAPITAINE GLAMER - 93400 SAINT OUEN,48.9025922416, 2.33051356484,
31008,31008 - VINCENNES (MONTREUIL),7 BIS RUE DE VINCENNES - 93100 MONTREUIL,48.857702134, 2.43736866129,
42015,42015 - JEAN FERRAT (IVRY),PLACE JEAN FERRAT - 94200 IVRY,48.8185, 2.37427,
5002,05002 - SAINT JACQUES,20 RUE SOMMERARD - 75005 PARIS,48.8503104329, 2.3450158353,
17029,17029 - PLACE AIMÉE MAILLART,29 RUE PIERRE DEMOURS - 75017 PARIS,48.8814111012, 2.29482820074,
8025,08025 - MIROMESNIL,39 RUE DE MIROMESNIL - 75008 PARIS,48.8737604721, 2.31587630835,
42006,42006 - BROSSOLETTE (IVRY),23 RUE PIERRE BROSSOLETTE - 94200 IVRY,48.8169297206, 2.38146031918,
17011,17011 - PORTE DE CLICHY FRAGONARD,4 RUE FRAGONARD - 75017 PARIS,48.8941513833, 2.31467800112,
6020,06020 - SAINT MICHEL DANTON,2 RUE DANTON - 75006 PARIS,48.8529304106, 2.34265739289,
11017,11017 - ALEXANDRE DUMAS,FACE 77 BOULEVARD DE CHARONNE - 75011 PARIS,48.8541760404, 2.39609349532,
11032,11032 - METALLOS,81 BIS RUE JP TIMBAUD - 75011 PARIS,48.8679379631, 2.37788551568,
905,00905 - CONCORDE/BERGES DE SEINE (STATION MOBILE),BERGES DE SEINE, BAS DE LA BRETELLE AVAL CONCORDE - 75007 PARIS,48.863147,2017-04-08T18:32:21+02:00
4107,04107 - BEAUMARCHAIS,27 BOULEVARD BEAUMARCHAIS - 75004 PARIS,48.8555013577, 2.36842906993,
13103,13103 - SAINT MARCEL,89 BOULEVARD DE L'HOPITAL - 75013 PARIS,48.8377276875, 2.36046033648,
17025,17025 - COURCELLES,2 RUE DE CHAZELLES - 75017 PARIS,48.8794303755, 2.30346740669,
2012,02012 - QUATRE SEPTEMBRE,10 RUE DE CHOISEUL - 75002 PARIS,48.869969734, 2.33603945554,
5029,05029 - PORT ROYAL,FACE 41 AVENUE GEORGES BERNANOS - 75005 PARIS,48.8401089567, 2.33729688974,
17039,17039 - PLACE SAINT FERDINAND,26 RUE SAINT FERDINAND - 75017 PARIS,48.8781552979, 2.28851804786,
15069,15069 - BOUCICAUT FAURE,41 AVENUE FELIX FAURE - 75015 PARIS,48.841249336, 2.28838660085,
18011,18011 - HERBERT,85 RUE PAJOL - 75018 PARIS,48.8928457112, 2.36342901628,
8008,08008 - ROME SAINT LAZARE,1 RUE JOSEPH SANSBOEUF - 75008 PARIS,48.8753531745, 2.32288436575,
20016,20016 - PYRENEES VITRUVE,114 BIS RUE DES PYRENEES - 75020 PARIS,48.8571294004, 2.40442562518,
8047,08047 - GEORGE V,28 AVENUE GEORGE V - 75008 PARIS,48.8681659406, 2.30127460932,
15047,15047 - DANTZIG,FACE AU 37 RUE MORILLONS - 75015 PARIS,48.8331797706, 2.2992826416,
15039,15039 - CHARLES VALLIN,133 RUE DE L'ABBE GROULT - 75015 PARIS,48.8360583939, 2.30186596838,
8026,08026 - MESSINE,2 AVENUE MESSINE - 75008 PARIS,48.8754572002, 2.31546549458,
10009,10009 - HITTORFF,FACE 14 RUE HITTORFF - 75010 PARIS,48.8720836089, 2.35766368562,
17005,17005 - BROCHANT,43 RUE BROCHANT - 75017 PARIS,48.8903299891, 2.31973055993,
21007,21007 - RHIN DANUBE (BOULOGNE BILLANCOURT),15 ROND POINT RHIN DANUBE - 92100 BOULOGNE BILLANCOURT,48.8406492986, 2.22797877475,
9014,09014 - FAUBOURG MONTMARTRE,55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS,48.8753297232, 2.34077266233,
19006,19006 - MATHIS,6 RUE MATHIS - 75019 PARIS,48.8906781294, 2.37614246886,
42703,42703 - FONTAINEBLEAU (KREMLIN BICETRE),93 AVENUE DE FONTAINEBLEAU - 94270 LE KREMLIN BICETRE,48.809582338, 2.3626835099,
15033,15033 - VIOLET,5 PLACE VIOLET - 75015 PARIS,48.8447903903, 2.29054156015,
16044,16044 - STADE FRANCAIS,24 AVENUE DE LA PORTE DE SAINT CLOUD - 75016 PARIS,48.8387133632, 2.25219106054,
10021,10021 - MARCHE ST QUENTIN,4 RUE DES PETITS HOTELS - 75010 PARIS,48.8773560577, 2.35451144564,
16016,16016 - PAUL DOUMER / LA TOUR,53 AVENUE PAUL DOUMER - 75016 PARIS,48.8601161096, 2.28084048191,
12107,12107 - DIDEROT BOURDAN,146 BOULEVARD DIDEROT - 75012 PARIS,48.847653881, 2.39023863314,
12021,12021 - COURTELINE,1 - 3  et 5 avenue Courteline (angle boulevard Soult) - 75012 PARIS,48.8443731937, 2.41097245167,
2020,02020 - OPERA CASANOVA,02 RUE DANIEL CASANOVA - 75002 PARIS,48.8676230781, 2.3332685931,
13010,13010 - PLACE D ITALIE AURIOL,FACE 11 PLACE D'ITALIE - 75013 PARIS,48.8315826438, 2.35670842076,
1012,01012 - BOURSE DU COMMERCE,FACE 29 RUE JEAN JACQUES ROUSSEAU - 75001 PARIS,48.8629981668, 2.34155507783,
5026,05026 - MOUFFETARD SAINT MEDARD,3 RUE PASCAL - 75005 PARIS,48.8389938245, 2.34993205296,
12033,12033 - SAINT EMILION,FACE 28 RUE FRANCOIS TRUFFAUT - 75012 PARIS,48.8335083325, 2.3861331687,
9034,09034 - GODOT DE MAUROY,2 RUE GODOT DE MAUROY - 75009 PARIS,48.8699566816, 2.32659965711,
8052,08052 - WASHINGTON,2 RUE BALZAC - 75008 PARIS,48.872882991, 2.29997293264,
17026,17026 - WAGRAM COURCELLES,105 RUE JOUFFROY D'ABBANS - 75017 PARIS,48.8818571507, 2.30113837818,
21021,21021 - PARADIS (BOULOGNE-BILLANCOURT),FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT,48.8331749589, 2.2570058673,
22101,22101 - GARE ROUTIERE ( SAINT CLOUD),GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD,48.843126206, 2.22218923568,
20113,20113 - PARC DE BELLEVILLE,30 RUE PIAT - 75020 PARIS,48.8719562664, 2.38498139028,
9030,09030 - VICTOIR CHAUSSEE D ANTIN,79 RUE DE LA VICTOIRE - 75009 PARIS,48.8751858642, 2.33203631337,
18107,18107 - CHARTRES,22-24 RUE DE CHARTRES - 75018 PARIS,48.884706864, 2.35358041023,
13034,13034 - EDISON,54 AVENUE EDISON - 75013 PARIS,48.8290266697, 2.36106902409,
18044,18044 - CLICHY,132 BOULEVARD DE CLICHY - 75018 PARIS,48.884127108, 2.32880709819,
34010,34010 - DIDEROT 2 (SAINT OUEN),FACE 61-63 RUE DIDEROT- 93400 SAINT OUEN,48.9115704593, 2.33391012713,
15038,15038 - PLACE ADOLPHE CHERIOUX,18 PLACE ADOLPHE CHERIOUX - 75015 PARIS,48.8396350806, 2.30065445929,
20036,20036 - MENILMONTANT - PELLEPORT,164 RUE DE MENILMONTANT - 75020 PARIS,48.8706826338, 2.39895960233,
18114,18114 - LEPIC VERON,35 RUE VERON - 75018 PARIS,48.8852579713, 2.33461773564,
9035,09035 - PLACE DE BUDAPEST,38 RUE DE LONDRES - 75009 PARIS,48.877753234, 2.32733929071,
19029,19029 - SEINE FLANDRE,51 QUAI DE LA SEINE - 75019 PARIS,48.8867988118, 2.3747195168,
11040,11040 - TEMPLE JEAN PIERRE TIMBAUD,18 BD DU TEMPLE - 75011 PARIS,48.8644201417, 2.36613637425,
16002,16002 - PERGOLESE,FACE 25 RUE PERGOLESE - 75016 PARIS,48.8751849611, 2.28421943206,
13008,13008 - ITALIE ROSALIE,FACE 2 PLACE D'ITALIE - 75013 PARIS,48.8319963692, 2.3548094727,
20045,20045 - LOUIS GANNE,3-5 RUE LOUIS GANNE - 75020 PARIS,48.8634696412, 2.40967010022,
10001,10001 - JOHANN STRAUSS,FACE 50 RUE RENE BOULANGER - 75010 PARIS,48.8684999417, 2.35997004961,
9113,09113 - BLEUE,5 RUE BLEUE - 75009 PARIS,48.875821855, 2.3473032303,
12036,12036 - REUILLY,116 RUE DE REUILLY - 75012 PARIS,48.840302745, 2.39463039872,
3101,03101 - PORTE SAINT MARTIN,62 RUE MESLAY - 75003 PARIS,48.868636405, 2.35559159278,
7003,07003 - BON MARCHE,RUE VELPEAU - 75007 PARIS,48.8512303803, 2.32507003874,
10161,10161 - GARE DE L'EST,FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS,48.8756701125, 2.35950993759,
17117,17117 - PEREIRE SAUSSURE,2 BIS BOULEVARD PEREIRE - 75017 PARIS,48.8881856419, 2.31012053655,
6003,06003 - SAINT SULPICE,15 RUE DU VIEUX COLOMBIER - 75006 PARIS,48.8516478481, 2.33081707439,
19039,19039 - PAILLERON,6 RUE EDOUARD PAILLERON - 75019 PARIS,48.8797752489, 2.37483435116,
18012,18012 - DOUDEAUVILLE STEPHENSON,51 RUE STEPHENSON - 75018 PARIS,48.8888648961, 2.35596672142,
12042,12042 - MONTEMPOIVRE,36-38 boulevard Soult - 75012 PARIS,48.8403981722, 2.40922942058,
10023,10023 - VERDUN,1 AVENUE DE VERDUN - 75010 PARIS,48.8761560543, 2.36091490832,
18002,18002 - CLIGNANCOURT,25 RUE DE CLIGNANCOURT - 75018 PARIS,48.8853016219, 2.34721103754,
18010,18010 - MARX DORMOY - RIQUET,100 RUE RIQUET - 75018 PARIS,48.89026411, 2.36029911,
15060,15060 - MONDRIAN,9 PLACE DE LA MONTAGNE DU GOULET - 75015 PARIS,48.8442928656, 2.2773458971,
18037,18037 - AMIRAUX,48 RUE BOINOD - 75018 PARIS,48.8945417158, 2.35229546678,
20002,20002 - PIXERECOURT,FACE 65 RUE PIXERECOURT - 75020 PARIS,48.873803623, 2.3960122233,
23009,23009 - FRANCE (LEVALLOIS),18 RUE ANATOLE FRANCE - 92300 LEVALLOIS-PERRET,48.8887627777, 2.28813601438,
19046,19046 - PORTE DE PANTIN,3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS,48.8890400681, 2.3952894618,
11039,11039 - JULES FERRY REPUBLIQUE,FACE 121 BOULEVARD RICHARD LENOIR - 75011 PARIS,48.8658042767, 2.36933707497,
13014,13014 - GARE D'AUSTERLITZ,5 BIS BOULEVARD DE L'HOPITAL - 75013 PARIS,48.8425244908, 2.36404495866,
7103,07103 - BELGRADE,2 RUE DE BELGRADE - 75007 PARIS,48.8560593101, 2.30223912888,
14032,14032 - MOUTON DUVERNET - MAIRIE DU 14EME,26 RUE MOUTON DUVERNET - 75014 PARIS,48.8325012787, 2.32540116669,
21014,21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT),FACE AU 12 RUE DU HAMEAU FLEURIE - 92100 BOULOGNE BILLANCOURT,48.8314286501, 2.24120465344,
7015,07015 - VARENNE,9 BOULEVARD DES INVALIDES - 75007 PARIS,48.8572901185, 2.31530968318,
10107,10107 - MAGENTA PARE,9 RUE AMBROISE PARE - 75010 PARIS,48.8819497432, 2.35233950656,
3014,03014 - GRENIER SAINT LAZARE,FACE 34 RUE GRENIER SAINT LAZARE - 75003 PARIS,48.8630628327, 2.35283938072,
14014,14014 - STADE CHARLETY,5 BOULEVARD JOURDAN - 75014 PARIS,48.8194013049, 2.34337661053,
18043,18043 - BLANCHE,55 BOULEVARD DE CLICHY - 75018 PARIS,48.8835647449, 2.33341862941,
14030,14030 - LOSSERAND - PERNETY,61 RUE PERNETY - 75014 PARIS,48.834254628, 2.31760933939,
21205,21205 - JAURES 2 (MONTROUGE),AVENUE JEAN JAURES / RUE ROGER SALENGERO - 92120 MONTROUGE,48.8138629636, 2.30694360566,
31007,31007 - PARIS 1 (MONTREUIL),56 RUE DE PARIS - 93100 MONTREUIL,48.857364, 2.4321581,
16020,16020 - PORTE DE PASSY,1 PLACE DE LA PORTE DE PASSY - 75016 PARIS,48.857382128, 2.26427707208,
8038,08038 - FRANCOIS 1 ER,22 RUE FRANCOIS 1ER - 75008 PARIS,48.86688765, 2.30667557572,
4019,04019 - BEAUBOURG SAINT MERRY,4 RUE DU CLOITRE SAINT MERRI - 75004 PARIS,48.8588289882, 2.35189147062,
19030,19030 - MOSELLE JAURES,6 PASSAGE DE MELUN - 75019 PARIS,48.883777, 2.376515,
6002,06002 - SAINT PÈRES,1 RUE SAINT BENOIT - 75006 PARIS,48.8554999844, 2.33344522003,
14034,14034 - RUE DE L OUEST CHATEAU,48 RUE DE L'OUEST - 75014 PARIS,48.8361728601, 2.31939214392,
13123,13123 - BNF - QUAI FRANÇOIS MAURIAC,51/57 QUAI FRANCOIS MAURIAC - 75013 PARIS,48.8348392381, 2.37633056939,
20005,20005 - RUE DE LAGNY SAINT MANDE,2 RUE REYNALDO HAHN - 75020 PARIS,48.8492660436, 2.41233032884,
18007,18007 - GOUTTE D' OR,65 RUE DE LA GOUTTE D'OR - 75018 PARIS,48.8851980094, 2.34994199169,
10026,10026 - CHATEAU LANDON,2 RUE DE CHATEAU LANDON - 75010 PARIS,48.879305, 2.362424,
13052,13052 - TOLBIAC LERREDE,2 RUE LEREDDE - 75013 PARIS,48.8289747443, 2.37433200086,
20001,20001 - PLACE DE LA NATION,1 COURS DE VINCENNES - 75020 PARIS,48.8483646678, 2.39976238598,
5030,05030 - SORBONNE,5 RUE DE LA SORBONNE - 75005 PARIS,48.8497703706, 2.34357357573,
42704,42704 - ROSSEL (LE KREMLIN BICETRE),RUE ROSSEL / AVENUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE,48.8120128143, 2.35697189329,
11112,11112 - CHARONNES VALLES,22 RUE JULES VALLES - 75011 PARIS,48.8543041778, 2.38488615344,
21306,21306 - LAFAYETTE (ISSY LES MOULINEAUX),PLACE LAFAYETTE - 92130 ISSY LES MOULINEAUX,48.8297433877, 2.26381634155,
19113,19113 - PRE ST GERVAIS,27 RUE DU PRE SAINT GERVAIS - 75019 PARIS,48.8779234119, 2.39598555362,
31701,31701 - BERTON (BAGNOLET),3 RUE RAOUL BERTON - 93170 BAGNOLET,48.868453299, 2.41781693474,
12115,12115 - PORTE DE VINCENNES,22 AVENUE DE LA PORTE DE VINCENNES - 75012 PARIS,48.8464193693, 2.41563660715,
19010,19010 - PORTE DE LA VILLETTE,RUE EMILE REYNAUD SUR TPC - 75019 PARIS,48.9011641134, 2.38859073387,
18004,18004 - ABBESSES,2 RUE DE LA VIEUVILLE - 75018 PARIS,48.8844823927, 2.33881229703,
17022,17022 - PLACE DE WAGRAM,67 BOULEVARD PEREIRE - 75017 PARIS,48.8870706076, 2.30411112453,
6104,06104 - HERSCHEL,7 RUE HERSCHEL - 75006 PARIS,48.8433642428, 2.33780343097,
4006,04006 - BASSIN DE L'ARSENAL,FACE 1 BOULEVARD BOURBON - 75004 PARIS,48.8477251257, 2.36593915313,
20033,20033 - ETIENNE DOLET,29 RUE ETIENNE DOLLET - 75020 PARIS,48.8680494102, 2.38513309762,
11022,11022 - LEON BLUM ROQUETTE,142 RUE DE LA ROQUETTE - 75011 PARIS,48.858001906, 2.38179770265,
32606,32606 - GARDE CHASSE (LES LILAS),49 RUE DU GARDE CHASSE - 93260 LES LILAS,48.8832402516, 2.41891236965,
22405,22405 - NORD (MALAKOFF),ANGLE PASSAGE DU NORD / GABRIEL PERI - 92240 MALAKOFF,48.8193391584, 2.30047686505,
14005,14005 - DENFERT ROCHEREAU,2 AVENUE RENE COTY - 75014 PARIS,48.8331407992, 2.33267222748,
16041,16041 - VERSAILLES,164 AVENUE DE VERSAILLES - 75016 PARIS,48.8402193381, 2.26383419115,
11026,11026 - CHEMIN VERT SAINT MAUR,105 RUE DU CHEMIN VERT - 75011 PARIS,48.8611944193, 2.38130190492,
42501,42501 - RASPAIL 1 - FRAYSSE,80 AVENUE RASPAIL - 94250 GENTILLY,48.81031545, 2.34395871,
6004,06004 - REGARD,19 RUE DU REGARD - 75006 PARIS,48.8475178294, 2.32697330559,
15035,15035 - PLACE ETIENNE PERNET,2 RUE DES FRERES MORANE - 75015 PARIS,48.8424587555, 2.29217354144,
34006,34006 - MICHELET (SAINT OUEN),42 AVENUE MICHELET - 93400 SAINT OUEN,48.910356422, 2.34430102118,
2006,02006 - PLACE DES VICTOIRES,2 RUE D'ABOUKIR - 75002 PARIS,48.8660026326, 2.34192041196,
16012,16012 - BOULEVARD FLANDRIN,68 BOULEVARD FLANDRIN - 75016 PARIS,48.8687784918, 2.27435453918,
12001,12001 - BASTILLE,48 BOULEVARD DE LA BASTILLE - 75012 PARIS,48.8513111874, 2.36925048358,
13117,13117 - STADE GEORGES CARPENTIER,95-97 BOULEVARD MASSENA - 75013 PARIS,48.820495188, 2.36681968214,
10019,10019 - PARADIS,23 RUE PARADIS - 75010 PARIS,48.8750340562, 2.35218489483,
10018,10018 - ALBAN SATRAGNE,110-112 RUE FAUBOURG SAINT DENIS - 75010 PARIS,48.8753849056, 2.35609401864,
19045,19045 - CANAL SAINT DENIS - BD MACDONALD,145 BOULEVARD MCDONALD - 75019 PARIS,48.8988301928, 2.3793301091,
18014,18014 - DOUDEAUVILLE LEON,26 RUE LEON - 75018 PARIS,48.8883242185, 2.35357337264,
20108,20108 - HOSPICE DEBROUSSE,142 RUE DE BAGNOLET - 75020 PARIS,48.8615729588, 2.40568863716,
12127,12127 - TREMBLAY - INSEP,11, avenue du Temblay - 75012 PARIS,48.83397,2017-04-08T18:32:01+02:00
15065,15065 - HUMBERT,23 RUE EMILE ZOLA - 75015 PARIS,48.846383773, 2.2800084119,
1018,01018 - RIVOLI TUILERIE,2 RUE D'ALGER - 75001 PARIS,48.8647936661, 2.32943142195,
15024,15024 - LAOS,88 AVENUE DE SUFFREN - 75015 PARIS,48.8509146082, 2.30129338467,
21017,21017 - REPUBLIQUE 1 (BOULOGNE-BILLANCOURT),91 BOULEVARD DE LA REPUBLIPQUE - 92100 BOULOGNE-BILLANCOURT,48.8334736793, 2.24390053208,
10027,10027 - DUNKERQUE,4 RUE DE DUNKERQUE - 75010 PARIS,48.8793551032, 2.35837919245,
6025,06025 - RENNES - ASSAS,16 RUE D'ASSAS - 75006 PARIS,48.8492084999, 2.32851454623,
15017,15017 - PROCESSION,7 PLACE FALGUIERE - 75015 PARIS,48.8363338618, 2.31046623803,
11033,11033 - BREGUET SABIN,FACE 23 BD RICHARD LENOIR - 75011 PARIS,48.8568704678, 2.37055463986,
21011,21011 - SILLY (BOULOGNE BILLANCOURT),153 RUE DE SILLY - 92100 BOULOGNE BILLANCOURT,48.8322746602, 2.23401640135,
12101,12101 - CHARENTON PRAGUE,89 TER RUE DE CHARENTON - 75012 PARIS,48.84817513, 2.37635844943,
19015,19015 - THIONVILLE,24 RUE DE THIONVILLE - 75019 PARIS,48.8891549176, 2.38337541728,
22009,22009 - DE GAULLE 2 (NEUILLY),FACE AU 99 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,48.88119, 2.27186,
20014,20014 - CHARONNE - ALEXANDRE DUMAS,142 BD CHARONNE - 75020 PARIS,48.85599402, 2.39490886,
13027,13027 - MAZAGRAND COUBERTIN,AVENUE DE LA PORTE DE GENTILLY - 75013 PARIS,48.8162582572, 2.34418192299,
5020,05020 - PONT DE SULLY RIVE GAUCHE,03 RUE DES FOSSES SAINT BERNARD - 75005 PARIS,48.8491596892, 2.35614032748,
15102,15102 - SQUARE BELA BARTOK,QUAI DE GRENELLE - 75015 PARIS,48.8511672407, 2.28460760757,
6108,06108 - SAINT ROMAIN CHERCHE MIDI,20 RUE SAINT ROMAIN - 75006 PARIS,48.8470300806, 2.32128942101,
21016,21016 - POINT DU JOUR (BOULOGNE-BILLANCOURT),118 RUE DU POINT DU JOUR - 92100 BOULOGNE BILLANCOURT,48.8287531414, 2.24591146701,
15055,15055 - VASCO DE GAMA,44 RUE VASCO DE GAMA - 75015 PARIS,48.8367094965, 2.28369238081,
10016,10016 - VILLEMIN,29 RUE DES RECOLLETS - 75010 PARIS,48.8750346559, 2.3598012386,
12029,12029 - DUGOMMIER,FACE 4 BOULEVARD DE REUILLY - 75012 PARIS,48.8388490234, 2.38972450812,
11103,11103 - RICHARD LENOIR,21 RUE PELEE - 75011 PARIS,48.8600393112, 2.37098437424,
14026,14026 - PLANTES MOULIN VERT,23 RUE DES PLANTES - 75014 PARIS,48.8301471958, 2.32331344598,
16036,16036 - PORTE MOLITOR,PLACE DE LA PORTE MOLITOR - 75016 PARIS,48.8452443139, 2.2569395374,
6022,06022 - MARCHE SAINT GERMAIN - MABILLON,17 RUE LOBINEAU - 75006 PARIS,48.8516596929, 2.33550466501,
10110,10110 - LOUIS BLANC,10 RUE LOUIS BLANC - 75010 PARIS,48.8793321747, 2.36862871575,
2102,02102 - SAINT MARC,8 RUE SAINT MARC - 75002 PARIS,48.870314764, 2.34187856663,
11024,11024 - BOULEVARD VOLTAIRE,82 RUE SEDAINE - 75011 PARIS,48.8588289084, 2.37887132712,
15110,15110 - PLACE ROBERT GUILLEMARD,PLACE ROBERT GUILLEMARD - 75015 PARIS,48.8362103615, 2.28103938101,
22001,22001 - CHATEAU (NEUILLY),26 BOULEVARD DU CHATEAU - 92200 NEUILLY,48.8905119135, 2.27016722527,
16037,16037 - MOLITOR - MICHEL ANGE,35 RUE MOLITOR - 75016 PARIS,48.8451820815, 2.26211277357,
2007,02007 - CHABANAIS,1 RUE CHABANAIS - 75002 PARIS,48.8671234464, 2.33668660824,
12011,12011 - CHARENTON,160 RUE CHARENTON - 75012 PARIS,48.8448673196, 2.38257893505,
15050,15050 - PADO - CROIX NIVERT,19 Rue Dominique Pado - 75015 PARIS,48.83656, 2.28976,
10042,10042 - POISSONNIÈRE - ENGHIEN,52 RUE D'ENGHIEN / ANGLE RUE DU FAUBOURG POISSONIERE - 75010 PARIS,48.8724200631, 2.34839523628,
1022,01022 - RUE DE LA PAIX,37 RUE CASANOVA - 75001 PARIS,48.8682170168, 2.3304935114,
20040,20040 - PARC DE BELLEVILLE,57 & 36 RUE JULIEN LACROIX - 75020 PARIS,48.8703936716, 2.38422247271,
28002,28002 - SOLJENITSYNE (PUTEAUX),BOULEVARD ALEXANDRE SOLJENITSYNE - 92800 PUTEAUX,48.884478, 2.24772065,
7007,07007 - MUSÉE D'ORSAY,62 RUE DE LILLE - 75007 PARIS,48.8597101044, 2.32580902463,
5005,05005 - SAINT JACQUES GAY LUSSAC,27 RUE GAY LUSSAC - 75005 PARIS,48.8447302561, 2.34192394487,
11029,11029 - MENILMONTANT OBERKAMPF,137 BOULEVARD MENILMONTANT - 75011 PARIS,48.8666176587, 2.38301344042,
15028,15028 - DUPLEIX,54 BOULEVARD DE GRENELLE - 75015 PARIS,48.8513967211, 2.29188931323,
22005,22005 - DE GAULLE 3 (NEUILLY),195 AVENUE CHARLES DE GAULLE - 92200 NEUILLY,48.8842989294, 2.2609917721,
11008,11008 - FAIDHERBE CHALIGNY,223 RUE DU FAUBOURG SAINT ANTOINE - 75011 PARIS,48.8503797539, 2.38386933547,
16027,16027 - JASMIN,79 AV MOZART- 75016 PARIS,48.8528612487, 2.26848357065,
9005,09005 - SQUARE D'ANVERS,95 RUE DE DUNKERQUE - 75009 PARIS,48.8826334843, 2.34488440621,
8031,08031 - ROND POINT DES CHAMPS ELYSEES,2 RUE JEAN MERMOZ - 75008 PARIS,48.869708848, 2.31071465537,
14013,14013 - LIART AMIRAL MOUCHEZ,1 RUE LIARD - 75014 PARIS,48.8212276633, 2.34210421456,
18019,18019 - MONTCALM,2 RUE MONTCALM - 75018 PARIS,48.8918779571, 2.33544742769,
